zone_name,geometry
zona_301,"POLYGON((-77.16081403779344 -12.06328952846904, -77.16540701889672 -12.055509925488584, -77.17459298110329 -12.055509925488584, -77.17918596220656 -12.06328952846904, -77.17459298110329 -12.071069131449496, -77.16540701889672 -12.071069131449496, -77.16081403779344 -12.06328952846904))"
zona_302,"POLYGON((-77.14702568502807 -12.055509925488582, -77.15161853289999 -12.047730322508126, -77.16080422864383 -12.047730322508126, -77.16539707651575 -12.055509925488582, -77.16080422864383 -12.063289528469038, -77.15161853289999 -12.063289528469038, -77.14702568502807 -12.055509925488582))"
zona_303,"POLYGON((-77.13323679933725 -12.06328952846904, -77.13782978044053 -12.055509925488584, -77.1470157426471 -12.055509925488584, -77.15160872375037 -12.06328952846904, -77.1470157426471 -12.071069131449496, -77.13782978044053 -12.071069131449496, -77.13323679933725 -12.06328952846904))"
zona_304,"POLYGON((-77.11944844657188 -12.055509925488582, -77.1240412944438 -12.047730322508126, -77.13322699018764 -12.047730322508126, -77.13781983805956 -12.055509925488582, -77.13322699018764 -12.063289528469038, -77.1240412944438 -12.063289528469038, -77.11944844657188 -12.055509925488582))"
zona_305,"POLYGON((-77.10565956088105 -12.06328952846904, -77.11025254198432 -12.055509925488584, -77.1194385041909 -12.055509925488584, -77.12403148529417 -12.06328952846904, -77.1194385041909 -12.071069131449496, -77.11025254198432 -12.071069131449496, -77.10565956088105 -12.06328952846904))"
zona_306,"POLYGON((-77.09187120811568 -12.055509925488582, -77.0964640559876 -12.047730322508126, -77.10564975173143 -12.047730322508126, -77.11024259960335 -12.055509925488582, -77.10564975173143 -12.063289528469038, -77.0964640559876 -12.063289528469038, -77.09187120811568 -12.055509925488582))"
zona_307,"POLYGON((-77.07808232242486 -12.06328952846904, -77.08267530352813 -12.055509925488584, -77.0918612657347 -12.055509925488584, -77.09645424683798 -12.06328952846904, -77.0918612657347 -12.071069131449496, -77.08267530352813 -12.071069131449496, -77.07808232242486 -12.06328952846904))"
zona_308,"POLYGON((-77.06429396965949 -12.055509925488582, -77.0688868175314 -12.047730322508126, -77.07807251327525 -12.047730322508126, -77.08266536114716 -12.055509925488582, -77.07807251327525 -12.063289528469038, -77.0688868175314 -12.063289528469038, -77.06429396965949 -12.055509925488582))"
zona_309,"POLYGON((-77.05050508396867 -12.06328952846904, -77.05509806507195 -12.055509925488584, -77.06428402727852 -12.055509925488584, -77.06887700838179 -12.06328952846904, -77.06428402727852 -12.071069131449496, -77.05509806507195 -12.071069131449496, -77.05050508396867 -12.06328952846904))"
zona_310,"POLYGON((-77.0367167312033 -12.055509925488582, -77.04130957907522 -12.047730322508126, -77.05049527481906 -12.047730322508126, -77.05508812269098 -12.055509925488582, -77.05049527481906 -12.063289528469038, -77.04130957907522 -12.063289528469038, -77.0367167312033 -12.055509925488582))"
zona_311,"POLYGON((-77.02292784551248 -12.06328952846904, -77.02752082661576 -12.055509925488584, -77.03670678882233 -12.055509925488584, -77.0412997699256 -12.06328952846904, -77.03670678882233 -12.071069131449496, -77.02752082661576 -12.071069131449496, -77.02292784551248 -12.06328952846904))"
zona_312,"POLYGON((-77.0091394927471 -12.055509925488582, -77.01373234061901 -12.047730322508126, -77.02291803636285 -12.047730322508126, -77.02751088423477 -12.055509925488582, -77.02291803636285 -12.063289528469038, -77.01373234061901 -12.063289528469038, -77.0091394927471 -12.055509925488582))"
zona_313,"POLYGON((-76.99535060705628 -12.06328952846904, -76.99994358815955 -12.055509925488584, -77.00912955036613 -12.055509925488584, -77.0137225314694 -12.06328952846904, -77.00912955036613 -12.071069131449496, -76.99994358815955 -12.071069131449496, -76.99535060705628 -12.06328952846904))"
zona_314,"POLYGON((-76.9815622542909 -12.055509925488582, -76.98615510216283 -12.047730322508126, -76.99534079790666 -12.047730322508126, -76.99993364577858 -12.055509925488582, -76.99534079790666 -12.063289528469038, -76.98615510216283 -12.063289528469038, -76.9815622542909 -12.055509925488582))"
zona_315,"POLYGON((-76.96777336860009 -12.06328952846904, -76.97236634970336 -12.055509925488584, -76.98155231190994 -12.055509925488584, -76.98614529301321 -12.06328952846904, -76.98155231190994 -12.071069131449496, -76.97236634970336 -12.071069131449496, -76.96777336860009 -12.06328952846904))"
zona_316,"POLYGON((-76.95398501583472 -12.055509925488582, -76.95857786370664 -12.047730322508126, -76.96776355945047 -12.047730322508126, -76.9723564073224 -12.055509925488582, -76.96776355945047 -12.063289528469038, -76.95857786370664 -12.063289528469038, -76.95398501583472 -12.055509925488582))"
zona_317,"POLYGON((-76.9401961301439 -12.06328952846904, -76.94478911124718 -12.055509925488584, -76.95397507345375 -12.055509925488584, -76.95856805455702 -12.06328952846904, -76.95397507345375 -12.071069131449496, -76.94478911124718 -12.071069131449496, -76.9401961301439 -12.06328952846904))"
zona_318,"POLYGON((-76.92640777737853 -12.055509925488582, -76.93100062525045 -12.047730322508126, -76.94018632099429 -12.047730322508126, -76.9447791688662 -12.055509925488582, -76.94018632099429 -12.063289528469038, -76.93100062525045 -12.063289528469038, -76.92640777737853 -12.055509925488582))"
zona_319,"POLYGON((-76.91261889168771 -12.06328952846904, -76.91721187279099 -12.055509925488584, -76.92639783499756 -12.055509925488584, -76.93099081610083 -12.06328952846904, -76.92639783499756 -12.071069131449496, -76.91721187279099 -12.071069131449496, -76.91261889168771 -12.06328952846904))"
zona_320,"POLYGON((-76.89883053892233 -12.055509925488582, -76.90342338679424 -12.047730322508126, -76.91260908253808 -12.047730322508126, -76.91720193041 -12.055509925488582, -76.91260908253808 -12.063289528469038, -76.90342338679424 -12.063289528469038, -76.89883053892233 -12.055509925488582))"
zona_321,"POLYGON((-76.88504165323151 -12.06328952846904, -76.88963463433478 -12.055509925488584, -76.89882059654136 -12.055509925488584, -76.90341357764463 -12.06328952846904, -76.89882059654136 -12.071069131449496, -76.88963463433478 -12.071069131449496, -76.88504165323151 -12.06328952846904))"
zona_322,"POLYGON((-76.87125330046614 -12.055509925488582, -76.87584614833806 -12.047730322508126, -76.8850318440819 -12.047730322508126, -76.88962469195381 -12.055509925488582, -76.8850318440819 -12.063289528469038, -76.87584614833806 -12.063289528469038, -76.87125330046614 -12.055509925488582))"
zona_323,"POLYGON((-76.85746441477532 -12.06328952846904, -76.8620573958786 -12.055509925488584, -76.87124335808517 -12.055509925488584, -76.87583633918844 -12.06328952846904, -76.87124335808517 -12.071069131449496, -76.8620573958786 -12.071069131449496, -76.85746441477532 -12.06328952846904))"
zona_324,"POLYGON((-76.84367606200995 -12.055509925488582, -76.84826890988187 -12.047730322508126, -76.8574546056257 -12.047730322508126, -76.86204745349762 -12.055509925488582, -76.8574546056257 -12.063289528469038, -76.84826890988187 -12.063289528469038, -76.84367606200995 -12.055509925488582))"
zona_325,"POLYGON((-76.82988717631913 -12.06328952846904, -76.8344801574224 -12.055509925488584, -76.84366611962898 -12.055509925488584, -76.84825910073225 -12.06328952846904, -76.84366611962898 -12.071069131449496, -76.8344801574224 -12.071069131449496, -76.82988717631913 -12.06328952846904))"
zona_326,"POLYGON((-77.16081457053409 -12.047730322508126, -77.16540728526705 -12.03995071952767, -77.17459271473295 -12.03995071952767, -77.17918542946592 -12.047730322508126, -77.17459271473295 -12.055509925488582, -77.16540728526705 -12.055509925488582, -77.16081457053409 -12.047730322508126))"
zona_327,"POLYGON((-77.14702621739914 -12.039950719527669, -77.15161879908553 -12.032171116547213, -77.16080396245829 -12.032171116547213, -77.16539654414467 -12.039950719527669, -77.16080396245829 -12.047730322508125, -77.15161879908553 -12.047730322508125, -77.14702621739914 -12.039950719527669))"
zona_328,"POLYGON((-77.1332373320779 -12.047730322508126, -77.13783004681086 -12.03995071952767, -77.14701547627676 -12.03995071952767, -77.15160819100973 -12.047730322508126, -77.14701547627676 -12.055509925488582, -77.13783004681086 -12.055509925488582, -77.1332373320779 -12.047730322508126))"
zona_329,"POLYGON((-77.11944897894296 -12.039950719527669, -77.12404156062934 -12.032171116547213, -77.1332267240021 -12.032171116547213, -77.13781930568848 -12.039950719527669, -77.1332267240021 -12.047730322508125, -77.12404156062934 -12.047730322508125, -77.11944897894296 -12.039950719527669))"
zona_330,"POLYGON((-77.1056600936217 -12.047730322508126, -77.11025280835466 -12.03995071952767, -77.11943823782056 -12.03995071952767, -77.12403095255353 -12.047730322508126, -77.11943823782056 -12.055509925488582, -77.11025280835466 -12.055509925488582, -77.1056600936217 -12.047730322508126))"
zona_331,"POLYGON((-77.09187174048675 -12.039950719527669, -77.09646432217313 -12.032171116547213, -77.1056494855459 -12.032171116547213, -77.11024206723228 -12.039950719527669, -77.1056494855459 -12.047730322508125, -77.09646432217313 -12.047730322508125, -77.09187174048675 -12.039950719527669))"
zona_332,"POLYGON((-77.0780828551655 -12.047730322508126, -77.08267556989847 -12.03995071952767, -77.09186099936437 -12.03995071952767, -77.09645371409734 -12.047730322508126, -77.09186099936437 -12.055509925488582, -77.08267556989847 -12.055509925488582, -77.0780828551655 -12.047730322508126))"
zona_333,"POLYGON((-77.06429450203056 -12.039950719527669, -77.06888708371694 -12.032171116547213, -77.07807224708971 -12.032171116547213, -77.08266482877609 -12.039950719527669, -77.07807224708971 -12.047730322508125, -77.06888708371694 -12.047730322508125, -77.06429450203056 -12.039950719527669))"
zona_334,"POLYGON((-77.05050561670932 -12.047730322508126, -77.05509833144228 -12.03995071952767, -77.06428376090818 -12.03995071952767, -77.06887647564115 -12.047730322508126, -77.06428376090818 -12.055509925488582, -77.05509833144228 -12.055509925488582, -77.05050561670932 -12.047730322508126))"
zona_335,"POLYGON((-77.03671726357437 -12.039950719527669, -77.04130984526076 -12.032171116547213, -77.05049500863352 -12.032171116547213, -77.0550875903199 -12.039950719527669, -77.05049500863352 -12.047730322508125, -77.04130984526076 -12.047730322508125, -77.03671726357437 -12.039950719527669))"
zona_336,"POLYGON((-77.02292837825313 -12.047730322508126, -77.02752109298609 -12.03995071952767, -77.036706522452 -12.03995071952767, -77.04129923718496 -12.047730322508126, -77.036706522452 -12.055509925488582, -77.02752109298609 -12.055509925488582, -77.02292837825313 -12.047730322508126))"
zona_337,"POLYGON((-77.00914002511817 -12.039950719527669, -77.01373260680455 -12.032171116547213, -77.02291777017732 -12.032171116547213, -77.0275103518637 -12.039950719527669, -77.02291777017732 -12.047730322508125, -77.01373260680455 -12.047730322508125, -77.00914002511817 -12.039950719527669))"
zona_338,"POLYGON((-76.99535113979692 -12.047730322508126, -76.99994385452989 -12.03995071952767, -77.00912928399579 -12.03995071952767, -77.01372199872876 -12.047730322508126, -77.00912928399579 -12.055509925488582, -76.99994385452989 -12.055509925488582, -76.99535113979692 -12.047730322508126))"
zona_339,"POLYGON((-76.98156278666198 -12.039950719527669, -76.98615536834836 -12.032171116547213, -76.99534053172113 -12.032171116547213, -76.99993311340751 -12.039950719527669, -76.99534053172113 -12.047730322508125, -76.98615536834836 -12.047730322508125, -76.98156278666198 -12.039950719527669))"
zona_340,"POLYGON((-76.96777390134073 -12.047730322508126, -76.9723666160737 -12.03995071952767, -76.9815520455396 -12.03995071952767, -76.98614476027257 -12.047730322508126, -76.9815520455396 -12.055509925488582, -76.9723666160737 -12.055509925488582, -76.96777390134073 -12.047730322508126))"
zona_341,"POLYGON((-76.9539855482058 -12.039950719527669, -76.95857812989217 -12.032171116547213, -76.96776329326494 -12.032171116547213, -76.97235587495132 -12.039950719527669, -76.96776329326494 -12.047730322508125, -76.95857812989217 -12.047730322508125, -76.9539855482058 -12.039950719527669))"
zona_342,"POLYGON((-76.94019666288455 -12.047730322508126, -76.94478937761751 -12.03995071952767, -76.95397480708341 -12.03995071952767, -76.95856752181638 -12.047730322508126, -76.95397480708341 -12.055509925488582, -76.94478937761751 -12.055509925488582, -76.94019666288455 -12.047730322508126))"
zona_343,"POLYGON((-76.9264083097496 -12.039950719527669, -76.93100089143599 -12.032171116547213, -76.94018605480875 -12.032171116547213, -76.94477863649513 -12.039950719527669, -76.94018605480875 -12.047730322508125, -76.93100089143599 -12.047730322508125, -76.9264083097496 -12.039950719527669))"
zona_344,"POLYGON((-76.91261942442836 -12.047730322508126, -76.91721213916132 -12.03995071952767, -76.92639756862722 -12.03995071952767, -76.93099028336019 -12.047730322508126, -76.92639756862722 -12.055509925488582, -76.91721213916132 -12.055509925488582, -76.91261942442836 -12.047730322508126))"
zona_345,"POLYGON((-76.8988310712934 -12.039950719527669, -76.90342365297978 -12.032171116547213, -76.91260881635255 -12.032171116547213, -76.91720139803893 -12.039950719527669, -76.91260881635255 -12.047730322508125, -76.90342365297978 -12.047730322508125, -76.8988310712934 -12.039950719527669))"
zona_346,"POLYGON((-76.88504218597215 -12.047730322508126, -76.88963490070512 -12.03995071952767, -76.89882033017102 -12.03995071952767, -76.90341304490398 -12.047730322508126, -76.89882033017102 -12.055509925488582, -76.88963490070512 -12.055509925488582, -76.88504218597215 -12.047730322508126))"
zona_347,"POLYGON((-76.87125383283721 -12.039950719527669, -76.8758464145236 -12.032171116547213, -76.88503157789636 -12.032171116547213, -76.88962415958274 -12.039950719527669, -76.88503157789636 -12.047730322508125, -76.8758464145236 -12.047730322508125, -76.87125383283721 -12.039950719527669))"
zona_348,"POLYGON((-76.85746494751596 -12.047730322508126, -76.86205766224893 -12.03995071952767, -76.87124309171483 -12.03995071952767, -76.8758358064478 -12.047730322508126, -76.87124309171483 -12.055509925488582, -76.86205766224893 -12.055509925488582, -76.85746494751596 -12.047730322508126))"
zona_349,"POLYGON((-76.84367659438102 -12.039950719527669, -76.8482691760674 -12.032171116547213, -76.85745433944017 -12.032171116547213, -76.86204692112655 -12.039950719527669, -76.85745433944017 -12.047730322508125, -76.8482691760674 -12.047730322508125, -76.84367659438102 -12.039950719527669))"
zona_350,"POLYGON((-76.82988770905978 -12.047730322508126, -76.83448042379274 -12.03995071952767, -76.84366585325864 -12.03995071952767, -76.8482585679916 -12.047730322508126, -76.84366585325864 -12.055509925488582, -76.83448042379274 -12.055509925488582, -76.82988770905978 -12.047730322508126))"
zona_351,"POLYGON((-77.16081510253565 -12.032171116547213, -77.16540755126782 -12.024391513566757, -77.17459244873218 -12.024391513566757, -77.17918489746435 -12.032171116547213, -77.17459244873218 -12.039950719527669, -77.16540755126782 -12.039950719527669, -77.16081510253565 -12.032171116547213))"
zona_352,"POLYGON((-77.14702674903124 -12.024391513566757, -77.15161906490158 -12.0166119105863, -77.16080369664223 -12.0166119105863, -77.16539601251257 -12.024391513566757, -77.16080369664223 -12.032171116547213, -77.15161906490158 -12.032171116547213, -77.14702674903124 -12.024391513566757))"
zona_353,"POLYGON((-77.13323786407946 -12.032171116547213, -77.13783031281163 -12.024391513566757, -77.147015210276 -12.024391513566757, -77.15160765900816 -12.032171116547213, -77.147015210276 -12.039950719527669, -77.13783031281163 -12.039950719527669, -77.13323786407946 -12.032171116547213))"
zona_354,"POLYGON((-77.11944951057505 -12.024391513566757, -77.12404182644539 -12.0166119105863, -77.13322645818604 -12.0166119105863, -77.13781877405638 -12.024391513566757, -77.13322645818604 -12.032171116547213, -77.12404182644539 -12.032171116547213, -77.11944951057505 -12.024391513566757))"
zona_355,"POLYGON((-77.10566062562326 -12.032171116547213, -77.11025307435543 -12.024391513566757, -77.11943797181979 -12.024391513566757, -77.12403042055196 -12.032171116547213, -77.11943797181979 -12.039950719527669, -77.11025307435543 -12.039950719527669, -77.10566062562326 -12.032171116547213))"
zona_356,"POLYGON((-77.09187227211885 -12.024391513566757, -77.09646458798919 -12.0166119105863, -77.10564921972984 -12.0166119105863, -77.11024153560018 -12.024391513566757, -77.10564921972984 -12.032171116547213, -77.09646458798919 -12.032171116547213, -77.09187227211885 -12.024391513566757))"
zona_357,"POLYGON((-77.07808338716707 -12.032171116547213, -77.08267583589924 -12.024391513566757, -77.0918607333636 -12.024391513566757, -77.09645318209577 -12.032171116547213, -77.0918607333636 -12.039950719527669, -77.08267583589924 -12.039950719527669, -77.07808338716707 -12.032171116547213))"
zona_358,"POLYGON((-77.06429503366266 -12.024391513566757, -77.068887349533 -12.0166119105863, -77.07807198127365 -12.0166119105863, -77.08266429714399 -12.024391513566757, -77.07807198127365 -12.032171116547213, -77.068887349533 -12.032171116547213, -77.06429503366266 -12.024391513566757))"
zona_359,"POLYGON((-77.05050614871088 -12.032171116547213, -77.05509859744305 -12.024391513566757, -77.06428349490741 -12.024391513566757, -77.06887594363958 -12.032171116547213, -77.06428349490741 -12.039950719527669, -77.05509859744305 -12.039950719527669, -77.05050614871088 -12.032171116547213))"
zona_360,"POLYGON((-77.03671779520647 -12.024391513566757, -77.04131011107681 -12.0166119105863, -77.05049474281746 -12.0166119105863, -77.0550870586878 -12.024391513566757, -77.05049474281746 -12.032171116547213, -77.04131011107681 -12.032171116547213, -77.03671779520647 -12.024391513566757))"
zona_361,"POLYGON((-77.02292891025469 -12.032171116547213, -77.02752135898686 -12.024391513566757, -77.03670625645123 -12.024391513566757, -77.0412987051834 -12.032171116547213, -77.03670625645123 -12.039950719527669, -77.02752135898686 -12.039950719527669, -77.02292891025469 -12.032171116547213))"
zona_362,"POLYGON((-77.00914055675027 -12.024391513566757, -77.01373287262061 -12.0166119105863, -77.02291750436126 -12.0166119105863, -77.0275098202316 -12.024391513566757, -77.02291750436126 -12.032171116547213, -77.01373287262061 -12.032171116547213, -77.00914055675027 -12.024391513566757))"
zona_363,"POLYGON((-76.99535167179849 -12.032171116547213, -76.99994412053066 -12.024391513566757, -77.00912901799502 -12.024391513566757, -77.01372146672719 -12.032171116547213, -77.00912901799502 -12.039950719527669, -76.99994412053066 -12.039950719527669, -76.99535167179849 -12.032171116547213))"
zona_364,"POLYGON((-76.98156331829408 -12.024391513566757, -76.98615563416442 -12.0166119105863, -76.99534026590507 -12.0166119105863, -76.99993258177541 -12.024391513566757, -76.99534026590507 -12.032171116547213, -76.98615563416442 -12.032171116547213, -76.98156331829408 -12.024391513566757))"
zona_365,"POLYGON((-76.9677744333423 -12.032171116547213, -76.97236688207447 -12.024391513566757, -76.98155177953883 -12.024391513566757, -76.986144228271 -12.032171116547213, -76.98155177953883 -12.039950719527669, -76.97236688207447 -12.039950719527669, -76.9677744333423 -12.032171116547213))"
zona_366,"POLYGON((-76.95398607983789 -12.024391513566757, -76.95857839570823 -12.0166119105863, -76.96776302744888 -12.0166119105863, -76.97235534331922 -12.024391513566757, -76.96776302744888 -12.032171116547213, -76.95857839570823 -12.032171116547213, -76.95398607983789 -12.024391513566757))"
zona_367,"POLYGON((-76.94019719488611 -12.032171116547213, -76.94478964361828 -12.024391513566757, -76.95397454108264 -12.024391513566757, -76.95856698981481 -12.032171116547213, -76.95397454108264 -12.039950719527669, -76.94478964361828 -12.039950719527669, -76.94019719488611 -12.032171116547213))"
zona_368,"POLYGON((-76.9264088413817 -12.024391513566757, -76.93100115725204 -12.0166119105863, -76.9401857889927 -12.0166119105863, -76.94477810486303 -12.024391513566757, -76.9401857889927 -12.032171116547213, -76.93100115725204 -12.032171116547213, -76.9264088413817 -12.024391513566757))"
zona_369,"POLYGON((-76.91261995642992 -12.032171116547213, -76.91721240516209 -12.024391513566757, -76.92639730262646 -12.024391513566757, -76.93098975135862 -12.032171116547213, -76.92639730262646 -12.039950719527669, -76.91721240516209 -12.039950719527669, -76.91261995642992 -12.032171116547213))"
zona_370,"POLYGON((-76.8988316029255 -12.024391513566757, -76.90342391879584 -12.0166119105863, -76.91260855053649 -12.0166119105863, -76.91720086640683 -12.024391513566757, -76.91260855053649 -12.032171116547213, -76.90342391879584 -12.032171116547213, -76.8988316029255 -12.024391513566757))"
zona_371,"POLYGON((-76.88504271797372 -12.032171116547213, -76.88963516670589 -12.024391513566757, -76.89882006417025 -12.024391513566757, -76.90341251290242 -12.032171116547213, -76.89882006417025 -12.039950719527669, -76.88963516670589 -12.039950719527669, -76.88504271797372 -12.032171116547213))"
zona_372,"POLYGON((-76.87125436446931 -12.024391513566757, -76.87584668033965 -12.0166119105863, -76.8850313120803 -12.0166119105863, -76.88962362795064 -12.024391513566757, -76.8850313120803 -12.032171116547213, -76.87584668033965 -12.032171116547213, -76.87125436446931 -12.024391513566757))"
zona_373,"POLYGON((-76.85746547951753 -12.032171116547213, -76.8620579282497 -12.024391513566757, -76.87124282571406 -12.024391513566757, -76.87583527444623 -12.032171116547213, -76.87124282571406 -12.039950719527669, -76.8620579282497 -12.039950719527669, -76.85746547951753 -12.032171116547213))"
zona_374,"POLYGON((-76.84367712601312 -12.024391513566757, -76.84826944188346 -12.0166119105863, -76.85745407362411 -12.0166119105863, -76.86204638949445 -12.024391513566757, -76.85745407362411 -12.032171116547213, -76.84826944188346 -12.032171116547213, -76.84367712601312 -12.024391513566757))"
zona_375,"POLYGON((-76.82988824106134 -12.032171116547213, -76.83448068979351 -12.024391513566757, -76.84366558725787 -12.024391513566757, -76.84825803599004 -12.032171116547213, -76.84366558725787 -12.039950719527669, -76.83448068979351 -12.039950719527669, -76.82988824106134 -12.032171116547213))"
zona_376,"POLYGON((-77.16081563379834 -12.016611910586299, -77.16540781689916 -12.008832307605843, -77.17459218310084 -12.008832307605843, -77.17918436620167 -12.016611910586299, -77.17459218310084 -12.024391513566755, -77.16540781689916 -12.024391513566755, -77.16081563379834 -12.016611910586299))"
zona_377,"POLYGON((-77.14702727992457 -12.008832307605843, -77.15161933034824 -12.001052704625387, -77.16080343119557 -12.001052704625387, -77.16539548161924 -12.008832307605843, -77.16080343119557 -12.016611910586299, -77.15161933034824 -12.016611910586299, -77.14702727992457 -12.008832307605843))"
zona_378,"POLYGON((-77.13323839534215 -12.016611910586299, -77.13783057844297 -12.008832307605843, -77.14701494464465 -12.008832307605843, -77.15160712774548 -12.016611910586299, -77.14701494464465 -12.024391513566755, -77.13783057844297 -12.024391513566755, -77.13323839534215 -12.016611910586299))"
zona_379,"POLYGON((-77.11945004146838 -12.008832307605843, -77.12404209189205 -12.001052704625387, -77.13322619273939 -12.001052704625387, -77.13781824316305 -12.008832307605843, -77.13322619273939 -12.016611910586299, -77.12404209189205 -12.016611910586299, -77.11945004146838 -12.008832307605843))"
zona_380,"POLYGON((-77.10566115688594 -12.016611910586299, -77.11025333998677 -12.008832307605843, -77.11943770618845 -12.008832307605843, -77.12402988928928 -12.016611910586299, -77.11943770618845 -12.024391513566755, -77.11025333998677 -12.024391513566755, -77.10566115688594 -12.016611910586299))"
zona_381,"POLYGON((-77.09187280301218 -12.008832307605843, -77.09646485343585 -12.001052704625387, -77.10564895428318 -12.001052704625387, -77.11024100470685 -12.008832307605843, -77.10564895428318 -12.016611910586299, -77.09646485343585 -12.016611910586299, -77.09187280301218 -12.008832307605843))"
zona_382,"POLYGON((-77.07808391842975 -12.016611910586299, -77.08267610153058 -12.008832307605843, -77.09186046773226 -12.008832307605843, -77.09645265083309 -12.016611910586299, -77.09186046773226 -12.024391513566755, -77.08267610153058 -12.024391513566755, -77.07808391842975 -12.016611910586299))"
zona_383,"POLYGON((-77.06429556455599 -12.008832307605843, -77.06888761497966 -12.001052704625387, -77.078071715827 -12.001052704625387, -77.08266376625066 -12.008832307605843, -77.078071715827 -12.016611910586299, -77.06888761497966 -12.016611910586299, -77.06429556455599 -12.008832307605843))"
zona_384,"POLYGON((-77.05050667997357 -12.016611910586299, -77.05509886307439 -12.008832307605843, -77.06428322927607 -12.008832307605843, -77.0688754123769 -12.016611910586299, -77.06428322927607 -12.024391513566755, -77.05509886307439 -12.024391513566755, -77.05050667997357 -12.016611910586299))"
zona_385,"POLYGON((-77.0367183260998 -12.008832307605843, -77.04131037652347 -12.001052704625387, -77.0504944773708 -12.001052704625387, -77.05508652779447 -12.008832307605843, -77.0504944773708 -12.016611910586299, -77.04131037652347 -12.016611910586299, -77.0367183260998 -12.008832307605843))"
zona_386,"POLYGON((-77.02292944151738 -12.016611910586299, -77.0275216246182 -12.008832307605843, -77.03670599081988 -12.008832307605843, -77.04129817392071 -12.016611910586299, -77.03670599081988 -12.024391513566755, -77.0275216246182 -12.024391513566755, -77.02292944151738 -12.016611910586299))"
zona_387,"POLYGON((-77.0091410876436 -12.008832307605843, -77.01373313806727 -12.001052704625387, -77.0229172389146 -12.001052704625387, -77.02750928933827 -12.008832307605843, -77.0229172389146 -12.016611910586299, -77.01373313806727 -12.016611910586299, -77.0091410876436 -12.008832307605843))"
zona_388,"POLYGON((-76.99535220306117 -12.016611910586299, -76.999944386162 -12.008832307605843, -77.00912875236368 -12.008832307605843, -77.0137209354645 -12.016611910586299, -77.00912875236368 -12.024391513566755, -76.999944386162 -12.024391513566755, -76.99535220306117 -12.016611910586299))"
zona_389,"POLYGON((-76.98156384918741 -12.008832307605843, -76.98615589961108 -12.001052704625387, -76.99534000045841 -12.001052704625387, -76.99993205088208 -12.008832307605843, -76.99534000045841 -12.016611910586299, -76.98615589961108 -12.016611910586299, -76.98156384918741 -12.008832307605843))"
zona_390,"POLYGON((-76.96777496460498 -12.016611910586299, -76.97236714770581 -12.008832307605843, -76.98155151390749 -12.008832307605843, -76.98614369700832 -12.016611910586299, -76.98155151390749 -12.024391513566755, -76.97236714770581 -12.024391513566755, -76.96777496460498 -12.016611910586299))"
zona_391,"POLYGON((-76.95398661073122 -12.008832307605843, -76.95857866115489 -12.001052704625387, -76.96776276200222 -12.001052704625387, -76.97235481242589 -12.008832307605843, -76.96776276200222 -12.016611910586299, -76.95857866115489 -12.016611910586299, -76.95398661073122 -12.008832307605843))"
zona_392,"POLYGON((-76.9401977261488 -12.016611910586299, -76.94478990924962 -12.008832307605843, -76.9539742754513 -12.008832307605843, -76.95856645855213 -12.016611910586299, -76.9539742754513 -12.024391513566755, -76.94478990924962 -12.024391513566755, -76.9401977261488 -12.016611910586299))"
zona_393,"POLYGON((-76.92640937227503 -12.008832307605843, -76.9310014226987 -12.001052704625387, -76.94018552354603 -12.001052704625387, -76.9447775739697 -12.008832307605843, -76.94018552354603 -12.016611910586299, -76.9310014226987 -12.016611910586299, -76.92640937227503 -12.008832307605843))"
zona_394,"POLYGON((-76.9126204876926 -12.016611910586299, -76.91721267079343 -12.008832307605843, -76.92639703699511 -12.008832307605843, -76.93098922009594 -12.016611910586299, -76.92639703699511 -12.024391513566755, -76.91721267079343 -12.024391513566755, -76.9126204876926 -12.016611910586299))"
zona_395,"POLYGON((-76.89883213381883 -12.008832307605843, -76.9034241842425 -12.001052704625387, -76.91260828508983 -12.001052704625387, -76.9172003355135 -12.008832307605843, -76.91260828508983 -12.016611910586299, -76.9034241842425 -12.016611910586299, -76.89883213381883 -12.008832307605843))"
zona_396,"POLYGON((-76.8850432492364 -12.016611910586299, -76.88963543233723 -12.008832307605843, -76.89881979853891 -12.008832307605843, -76.90341198163974 -12.016611910586299, -76.89881979853891 -12.024391513566755, -76.88963543233723 -12.024391513566755, -76.8850432492364 -12.016611910586299))"
zona_397,"POLYGON((-76.87125489536264 -12.008832307605843, -76.87584694578631 -12.001052704625387, -76.88503104663364 -12.001052704625387, -76.88962309705731 -12.008832307605843, -76.88503104663364 -12.016611910586299, -76.87584694578631 -12.016611910586299, -76.87125489536264 -12.008832307605843))"
zona_398,"POLYGON((-76.85746601078021 -12.016611910586299, -76.86205819388104 -12.008832307605843, -76.87124256008272 -12.008832307605843, -76.87583474318355 -12.016611910586299, -76.87124256008272 -12.024391513566755, -76.86205819388104 -12.024391513566755, -76.85746601078021 -12.016611910586299))"
zona_399,"POLYGON((-76.84367765690645 -12.008832307605843, -76.84826970733012 -12.001052704625387, -76.85745380817745 -12.001052704625387, -76.86204585860112 -12.008832307605843, -76.85745380817745 -12.016611910586299, -76.84826970733012 -12.016611910586299, -76.84367765690645 -12.008832307605843))"
zona_400,"POLYGON((-76.82988877232403 -12.016611910586299, -76.83448095542485 -12.008832307605843, -76.84366532162653 -12.008832307605843, -76.84825750472736 -12.016611910586299, -76.84366532162653 -12.024391513566755, -76.83448095542485 -12.024391513566755, -76.82988877232403 -12.016611910586299))"
