zone_name,geometry,ccdd,nombdep,ccpp,nombprov,ccdi,nombdist,capital,ubigeo,idprov,codigo,cnt_ccpp,descripcio,poblacion,fecha,dat_pob,pobreza,internet_access,edad,tam,rmapshaperid
zona_343,"POLYGON ((-12.039950719527669 -76.9264083097496, -12.032171116547213 -76.93100089143599, -12.032171116547213 -76.94018605480875, -12.039950719527669 -76.94477863649513, -12.047730322508125 -76.94018605480875, -12.047730322508125 -76.93100089143599, -12.039950719527669 -76.9264083097496))",15,LIMA,1,LIMA,3,ATE,VITARTE,150103,1501,150103,1,ATE,642828,2020,INEI,17.2,80.2,80.0,341500,1463
zona_343,"POLYGON ((-12.039950719527669 -76.9264083097496, -12.032171116547213 -76.93100089143599, -12.032171116547213 -76.94018605480875, -12.039950719527669 -76.94477863649513, -12.047730322508125 -76.94018605480875, -12.047730322508125 -76.93100089143599, -12.039950719527669 -76.9264083097496))",15,LIMA,1,LIMA,37,SANTA ANITA,SANTA ANITA - LOS FICUS,150137,1501,150137,1,SANTA ANITA,221039,2020,INEI,9.65,80.2,80.0,128134,165
zona_344,"POLYGON ((-12.047730322508126 -76.91261942442836, -12.03995071952767 -76.91721213916132, -12.03995071952767 -76.92639756862722, -12.047730322508126 -76.93099028336019, -12.055509925488582 -76.92639756862722, -12.055509925488582 -76.91721213916132, -12.047730322508126 -76.91261942442836))",15,LIMA,1,LIMA,3,ATE,VITARTE,150103,1501,150103,1,ATE,642828,2020,INEI,17.2,80.2,80.0,341500,1463
zona_345,"POLYGON ((-12.039950719527669 -76.8988310712934, -12.032171116547213 -76.90342365297978, -12.032171116547213 -76.91260881635255, -12.039950719527669 -76.91720139803893, -12.047730322508125 -76.91260881635255, -12.047730322508125 -76.90342365297978, -12.039950719527669 -76.8988310712934))",15,LIMA,1,LIMA,3,ATE,VITARTE,150103,1501,150103,1,ATE,642828,2020,INEI,17.2,80.2,80.0,341500,1463
zona_346,"POLYGON ((-12.047730322508126 -76.88504218597215, -12.03995071952767 -76.88963490070512, -12.03995071952767 -76.89882033017102, -12.047730322508126 -76.90341304490398, -12.055509925488582 -76.89882033017102, -12.055509925488582 -76.88963490070512, -12.047730322508126 -76.88504218597215))",15,LIMA,1,LIMA,3,ATE,VITARTE,150103,1501,150103,1,ATE,642828,2020,INEI,17.2,80.2,80.0,341500,1463
zona_347,"POLYGON ((-12.039950719527669 -76.87125383283721, -12.032171116547213 -76.8758464145236, -12.032171116547213 -76.88503157789636, -12.039950719527669 -76.88962415958274, -12.047730322508125 -76.88503157789636, -12.047730322508125 -76.8758464145236, -12.039950719527669 -76.87125383283721))",15,LIMA,1,LIMA,3,ATE,VITARTE,150103,1501,150103,1,ATE,642828,2020,INEI,17.2,80.2,80.0,341500,1463
zona_348,"POLYGON ((-12.047730322508126 -76.85746494751596, -12.03995071952767 -76.86205766224893, -12.03995071952767 -76.87124309171483, -12.047730322508126 -76.8758358064478, -12.055509925488582 -76.87124309171483, -12.055509925488582 -76.86205766224893, -12.047730322508126 -76.85746494751596))",15,LIMA,1,LIMA,3,ATE,VITARTE,150103,1501,150103,1,ATE,642828,2020,INEI,17.2,80.2,80.0,341500,1463
zona_348,"POLYGON ((-12.047730322508126 -76.85746494751596, -12.03995071952767 -76.86205766224893, -12.03995071952767 -76.87124309171483, -12.047730322508126 -76.8758358064478, -12.055509925488582 -76.87124309171483, -12.055509925488582 -76.86205766224893, -12.047730322508126 -76.85746494751596))",15,LIMA,1,LIMA,9,CIENEGUILLA,CIENEGUILLA,150109,1501,150109,8,CIENEGUILLA,36780,2020,INEI,17.55,80.2,80.0,19457,1506
zona_349,"POLYGON ((-12.039950719527669 -76.84367659438102, -12.032171116547213 -76.8482691760674, -12.032171116547213 -76.85745433944017, -12.039950719527669 -76.86204692112655, -12.047730322508125 -76.85745433944017, -12.047730322508125 -76.8482691760674, -12.039950719527669 -76.84367659438102))",15,LIMA,1,LIMA,3,ATE,VITARTE,150103,1501,150103,1,ATE,642828,2020,INEI,17.2,80.2,80.0,341500,1463
zona_349,"POLYGON ((-12.039950719527669 -76.84367659438102, -12.032171116547213 -76.8482691760674, -12.032171116547213 -76.85745433944017, -12.039950719527669 -76.86204692112655, -12.047730322508125 -76.85745433944017, -12.047730322508125 -76.8482691760674, -12.039950719527669 -76.84367659438102))",15,LIMA,1,LIMA,9,CIENEGUILLA,CIENEGUILLA,150109,1501,150109,8,CIENEGUILLA,36780,2020,INEI,17.55,80.2,80.0,19457,1506
zona_350,"POLYGON ((-12.047730322508126 -76.82988770905978, -12.03995071952767 -76.83448042379274, -12.03995071952767 -76.84366585325864, -12.047730322508126 -76.8482585679916, -12.055509925488582 -76.84366585325864, -12.055509925488582 -76.83448042379274, -12.047730322508126 -76.82988770905978))",15,LIMA,1,LIMA,3,ATE,VITARTE,150103,1501,150103,1,ATE,642828,2020,INEI,17.2,80.2,80.0,341500,1463
zona_350,"POLYGON ((-12.047730322508126 -76.82988770905978, -12.03995071952767 -76.83448042379274, -12.03995071952767 -76.84366585325864, -12.047730322508126 -76.8482585679916, -12.055509925488582 -76.84366585325864, -12.055509925488582 -76.83448042379274, -12.047730322508126 -76.82988770905978))",15,LIMA,1,LIMA,9,CIENEGUILLA,CIENEGUILLA,150109,1501,150109,8,CIENEGUILLA,36780,2020,INEI,17.55,80.2,80.0,19457,1506
zona_353,"POLYGON ((-12.032171116547213 -77.13323786407946, -12.024391513566757 -77.13783031281163, -12.024391513566757 -77.147015210276, -12.032171116547213 -77.15160765900816, -12.039950719527669 -77.147015210276, -12.039950719527669 -77.13783031281163, -12.032171116547213 -77.13323786407946))",7,CALLAO,1,CALLAO,1,CALLAO,CALLAO,70101,701,70101,1,CALLAO,521346,2020,INEI,14.2,77.6,77.1,267627,221
zona_354,"POLYGON ((-12.024391513566757 -77.11944951057505, -12.0166119105863 -77.12404182644539, -12.0166119105863 -77.13322645818604, -12.024391513566757 -77.13781877405638, -12.032171116547213 -77.13322645818604, -12.032171116547213 -77.12404182644539, -12.024391513566757 -77.11944951057505))",7,CALLAO,1,CALLAO,1,CALLAO,CALLAO,70101,701,70101,1,CALLAO,521346,2020,INEI,14.2,77.6,77.1,267627,221
zona_355,"POLYGON ((-12.032171116547213 -77.10566062562326, -12.024391513566757 -77.11025307435543, -12.024391513566757 -77.11943797181979, -12.032171116547213 -77.12403042055196, -12.039950719527669 -77.11943797181979, -12.039950719527669 -77.11025307435543, -12.032171116547213 -77.10566062562326))",7,CALLAO,1,CALLAO,1,CALLAO,CALLAO,70101,701,70101,1,CALLAO,521346,2020,INEI,14.2,77.6,77.1,267627,221
zona_356,"POLYGON ((-12.024391513566757 -77.09187227211885, -12.0166119105863 -77.09646458798919, -12.0166119105863 -77.10564921972984, -12.024391513566757 -77.11024153560018, -12.032171116547213 -77.10564921972984, -12.032171116547213 -77.09646458798919, -12.024391513566757 -77.09187227211885))",7,CALLAO,1,CALLAO,1,CALLAO,CALLAO,70101,701,70101,1,CALLAO,521346,2020,INEI,14.2,77.6,77.1,267627,221
zona_357,"POLYGON ((-12.032171116547213 -77.07808338716707, -12.024391513566757 -77.08267583589924, -12.024391513566757 -77.0918607333636, -12.032171116547213 -77.09645318209577, -12.039950719527669 -77.0918607333636, -12.039950719527669 -77.08267583589924, -12.032171116547213 -77.07808338716707))",7,CALLAO,1,CALLAO,1,CALLAO,CALLAO,70101,701,70101,1,CALLAO,521346,2020,INEI,14.2,77.6,77.1,267627,221
zona_357,"POLYGON ((-12.032171116547213 -77.07808338716707, -12.024391513566757 -77.08267583589924, -12.024391513566757 -77.0918607333636, -12.032171116547213 -77.09645318209577, -12.039950719527669 -77.0918607333636, -12.039950719527669 -77.08267583589924, -12.032171116547213 -77.07808338716707))",7,CALLAO,1,CALLAO,3,CARMEN DE LA LEGUA REYNOSO,CARMEN DE LA LEGUA REYNOSO,70103,701,70103,1,CARMEN DE LA LEGUA REYNOSO,48492,2020,INEI,11.8,77.6,77.1,25590,220
zona_357,"POLYGON ((-12.032171116547213 -77.07808338716707, -12.024391513566757 -77.08267583589924, -12.024391513566757 -77.0918607333636, -12.032171116547213 -77.09645318209577, -12.039950719527669 -77.0918607333636, -12.039950719527669 -77.08267583589924, -12.032171116547213 -77.07808338716707))",15,LIMA,1,LIMA,1,LIMA,LIMA,150101,1501,150101,1,LIMA,293647,2020,INEI,7.95,80.2,80.0,173426,161
zona_357,"POLYGON ((-12.032171116547213 -77.07808338716707, -12.024391513566757 -77.08267583589924, -12.024391513566757 -77.0918607333636, -12.032171116547213 -77.09645318209577, -12.039950719527669 -77.0918607333636, -12.039950719527669 -77.08267583589924, -12.032171116547213 -77.07808338716707))",15,LIMA,1,LIMA,35,SAN MARTIN DE PORRES,BARRIO OBRERO INDUSTRIAL,150135,1501,150135,1,SAN MARTIN DE PORRES,740749,2020,INEI,10.35,80.2,80.0,426075,870
zona_358,"POLYGON ((-12.024391513566757 -77.06429503366266, -12.0166119105863 -77.068887349533, -12.0166119105863 -77.07807198127365, -12.024391513566757 -77.08266429714399, -12.032171116547213 -77.07807198127365, -12.032171116547213 -77.068887349533, -12.024391513566757 -77.06429503366266))",15,LIMA,1,LIMA,35,SAN MARTIN DE PORRES,BARRIO OBRERO INDUSTRIAL,150135,1501,150135,1,SAN MARTIN DE PORRES,740749,2020,INEI,10.35,80.2,80.0,426075,870
zona_359,"POLYGON ((-12.032171116547213 -77.05050614871088, -12.024391513566757 -77.05509859744305, -12.024391513566757 -77.06428349490741, -12.032171116547213 -77.06887594363958, -12.039950719527669 -77.06428349490741, -12.039950719527669 -77.05509859744305, -12.032171116547213 -77.05050614871088))",15,LIMA,1,LIMA,1,LIMA,LIMA,150101,1501,150101,1,LIMA,293647,2020,INEI,7.95,80.2,80.0,173426,161
zona_359,"POLYGON ((-12.032171116547213 -77.05050614871088, -12.024391513566757 -77.05509859744305, -12.024391513566757 -77.06428349490741, -12.032171116547213 -77.06887594363958, -12.039950719527669 -77.06428349490741, -12.039950719527669 -77.05509859744305, -12.032171116547213 -77.05050614871088))",15,LIMA,1,LIMA,35,SAN MARTIN DE PORRES,BARRIO OBRERO INDUSTRIAL,150135,1501,150135,1,SAN MARTIN DE PORRES,740749,2020,INEI,10.35,80.2,80.0,426075,870
zona_360,"POLYGON ((-12.024391513566757 -77.03671779520647, -12.0166119105863 -77.04131011107681, -12.0166119105863 -77.05049474281746, -12.024391513566757 -77.0550870586878, -12.032171116547213 -77.05049474281746, -12.032171116547213 -77.04131011107681, -12.024391513566757 -77.03671779520647))",15,LIMA,1,LIMA,28,RIMAC,RIMAC,150128,1501,150128,1,RIMAC,190288,2020,INEI,11.4,80.2,80.0,108171,809
zona_360,"POLYGON ((-12.024391513566757 -77.03671779520647, -12.0166119105863 -77.04131011107681, -12.0166119105863 -77.05049474281746, -12.024391513566757 -77.0550870586878, -12.032171116547213 -77.05049474281746, -12.032171116547213 -77.04131011107681, -12.024391513566757 -77.03671779520647))",15,LIMA,1,LIMA,35,SAN MARTIN DE PORRES,BARRIO OBRERO INDUSTRIAL,150135,1501,150135,1,SAN MARTIN DE PORRES,740749,2020,INEI,10.35,80.2,80.0,426075,870
zona_361,"POLYGON ((-12.032171116547213 -77.02292891025469, -12.024391513566757 -77.02752135898686, -12.024391513566757 -77.03670625645123, -12.032171116547213 -77.0412987051834, -12.039950719527669 -77.03670625645123, -12.039950719527669 -77.02752135898686, -12.032171116547213 -77.02292891025469))",15,LIMA,1,LIMA,28,RIMAC,RIMAC,150128,1501,150128,1,RIMAC,190288,2020,INEI,11.4,80.2,80.0,108171,809
zona_362,"POLYGON ((-12.024391513566757 -77.00914055675027, -12.0166119105863 -77.01373287262061, -12.0166119105863 -77.02291750436126, -12.024391513566757 -77.0275098202316, -12.032171116547213 -77.02291750436126, -12.032171116547213 -77.01373287262061, -12.024391513566757 -77.00914055675027))",15,LIMA,1,LIMA,28,RIMAC,RIMAC,150128,1501,150128,1,RIMAC,190288,2020,INEI,11.4,80.2,80.0,108171,809
zona_362,"POLYGON ((-12.024391513566757 -77.00914055675027, -12.0166119105863 -77.01373287262061, -12.0166119105863 -77.02291750436126, -12.024391513566757 -77.0275098202316, -12.032171116547213 -77.02291750436126, -12.032171116547213 -77.01373287262061, -12.024391513566757 -77.00914055675027))",15,LIMA,1,LIMA,32,SAN JUAN DE LURIGANCHO,SAN JUAN DE LURIGANCHO,150132,1501,150132,1,SAN JUAN DE LURIGANCHO,1150470,2020,INEI,17.7,80.2,80.0,607491,1413
zona_363,"POLYGON ((-12.032171116547213 -76.99535167179849, -12.024391513566757 -76.99994412053066, -12.024391513566757 -77.00912901799502, -12.032171116547213 -77.01372146672719, -12.039950719527669 -77.00912901799502, -12.039950719527669 -76.99994412053066, -12.032171116547213 -76.99535167179849))",15,LIMA,1,LIMA,1,LIMA,LIMA,150101,1501,150101,1,LIMA,293647,2020,INEI,7.95,80.2,80.0,173426,161
zona_363,"POLYGON ((-12.032171116547213 -76.99535167179849, -12.024391513566757 -76.99994412053066, -12.024391513566757 -77.00912901799502, -12.032171116547213 -77.01372146672719, -12.039950719527669 -77.00912901799502, -12.039950719527669 -76.99994412053066, -12.032171116547213 -76.99535167179849))",15,LIMA,1,LIMA,11,EL AGUSTINO,EL AGUSTINO,150111,1501,150111,1,EL AGUSTINO,220858,2020,INEI,16.700000000000003,80.2,80.0,118039,228
zona_363,"POLYGON ((-12.032171116547213 -76.99535167179849, -12.024391513566757 -76.99994412053066, -12.024391513566757 -77.00912901799502, -12.032171116547213 -77.01372146672719, -12.039950719527669 -77.00912901799502, -12.039950719527669 -76.99994412053066, -12.032171116547213 -76.99535167179849))",15,LIMA,1,LIMA,32,SAN JUAN DE LURIGANCHO,SAN JUAN DE LURIGANCHO,150132,1501,150132,1,SAN JUAN DE LURIGANCHO,1150470,2020,INEI,17.7,80.2,80.0,607491,1413
zona_364,"POLYGON ((-12.024391513566757 -76.98156331829408, -12.0166119105863 -76.98615563416442, -12.0166119105863 -76.99534026590507, -12.024391513566757 -76.99993258177541, -12.032171116547213 -76.99534026590507, -12.032171116547213 -76.98615563416442, -12.024391513566757 -76.98156331829408))",15,LIMA,1,LIMA,11,EL AGUSTINO,EL AGUSTINO,150111,1501,150111,1,EL AGUSTINO,220858,2020,INEI,16.700000000000003,80.2,80.0,118039,228
zona_364,"POLYGON ((-12.024391513566757 -76.98156331829408, -12.0166119105863 -76.98615563416442, -12.0166119105863 -76.99534026590507, -12.024391513566757 -76.99993258177541, -12.032171116547213 -76.99534026590507, -12.032171116547213 -76.98615563416442, -12.024391513566757 -76.98156331829408))",15,LIMA,1,LIMA,32,SAN JUAN DE LURIGANCHO,SAN JUAN DE LURIGANCHO,150132,1501,150132,1,SAN JUAN DE LURIGANCHO,1150470,2020,INEI,17.7,80.2,80.0,607491,1413
zona_365,"POLYGON ((-12.032171116547213 -76.9677744333423, -12.024391513566757 -76.97236688207447, -12.024391513566757 -76.98155177953883, -12.032171116547213 -76.986144228271, -12.039950719527669 -76.98155177953883, -12.039950719527669 -76.97236688207447, -12.032171116547213 -76.9677744333423))",15,LIMA,1,LIMA,11,EL AGUSTINO,EL AGUSTINO,150111,1501,150111,1,EL AGUSTINO,220858,2020,INEI,16.700000000000003,80.2,80.0,118039,228
zona_365,"POLYGON ((-12.032171116547213 -76.9677744333423, -12.024391513566757 -76.97236688207447, -12.024391513566757 -76.98155177953883, -12.032171116547213 -76.986144228271, -12.039950719527669 -76.98155177953883, -12.039950719527669 -76.97236688207447, -12.032171116547213 -76.9677744333423))",15,LIMA,1,LIMA,32,SAN JUAN DE LURIGANCHO,SAN JUAN DE LURIGANCHO,150132,1501,150132,1,SAN JUAN DE LURIGANCHO,1150470,2020,INEI,17.7,80.2,80.0,607491,1413
zona_365,"POLYGON ((-12.032171116547213 -76.9677744333423, -12.024391513566757 -76.97236688207447, -12.024391513566757 -76.98155177953883, -12.032171116547213 -76.986144228271, -12.039950719527669 -76.98155177953883, -12.039950719527669 -76.97236688207447, -12.032171116547213 -76.9677744333423))",15,LIMA,1,LIMA,37,SANTA ANITA,SANTA ANITA - LOS FICUS,150137,1501,150137,1,SANTA ANITA,221039,2020,INEI,9.65,80.2,80.0,128134,165
zona_366,"POLYGON ((-12.024391513566757 -76.95398607983789, -12.0166119105863 -76.95857839570823, -12.0166119105863 -76.96776302744888, -12.024391513566757 -76.97235534331922, -12.032171116547213 -76.96776302744888, -12.032171116547213 -76.95857839570823, -12.024391513566757 -76.95398607983789))",15,LIMA,1,LIMA,11,EL AGUSTINO,EL AGUSTINO,150111,1501,150111,1,EL AGUSTINO,220858,2020,INEI,16.700000000000003,80.2,80.0,118039,228
zona_366,"POLYGON ((-12.024391513566757 -76.95398607983789, -12.0166119105863 -76.95857839570823, -12.0166119105863 -76.96776302744888, -12.024391513566757 -76.97235534331922, -12.032171116547213 -76.96776302744888, -12.032171116547213 -76.95857839570823, -12.024391513566757 -76.95398607983789))",15,LIMA,1,LIMA,32,SAN JUAN DE LURIGANCHO,SAN JUAN DE LURIGANCHO,150132,1501,150132,1,SAN JUAN DE LURIGANCHO,1150470,2020,INEI,17.7,80.2,80.0,607491,1413
zona_366,"POLYGON ((-12.024391513566757 -76.95398607983789, -12.0166119105863 -76.95857839570823, -12.0166119105863 -76.96776302744888, -12.024391513566757 -76.97235534331922, -12.032171116547213 -76.96776302744888, -12.032171116547213 -76.95857839570823, -12.024391513566757 -76.95398607983789))",15,LIMA,1,LIMA,37,SANTA ANITA,SANTA ANITA - LOS FICUS,150137,1501,150137,1,SANTA ANITA,221039,2020,INEI,9.65,80.2,80.0,128134,165
zona_367,"POLYGON ((-12.032171116547213 -76.94019719488611, -12.024391513566757 -76.94478964361828, -12.024391513566757 -76.95397454108264, -12.032171116547213 -76.95856698981481, -12.039950719527669 -76.95397454108264, -12.039950719527669 -76.94478964361828, -12.032171116547213 -76.94019719488611))",15,LIMA,1,LIMA,3,ATE,VITARTE,150103,1501,150103,1,ATE,642828,2020,INEI,17.2,80.2,80.0,341500,1463
zona_367,"POLYGON ((-12.032171116547213 -76.94019719488611, -12.024391513566757 -76.94478964361828, -12.024391513566757 -76.95397454108264, -12.032171116547213 -76.95856698981481, -12.039950719527669 -76.95397454108264, -12.039950719527669 -76.94478964361828, -12.032171116547213 -76.94019719488611))",15,LIMA,1,LIMA,11,EL AGUSTINO,EL AGUSTINO,150111,1501,150111,1,EL AGUSTINO,220858,2020,INEI,16.700000000000003,80.2,80.0,118039,228
zona_367,"POLYGON ((-12.032171116547213 -76.94019719488611, -12.024391513566757 -76.94478964361828, -12.024391513566757 -76.95397454108264, -12.032171116547213 -76.95856698981481, -12.039950719527669 -76.95397454108264, -12.039950719527669 -76.94478964361828, -12.032171116547213 -76.94019719488611))",15,LIMA,1,LIMA,37,SANTA ANITA,SANTA ANITA - LOS FICUS,150137,1501,150137,1,SANTA ANITA,221039,2020,INEI,9.65,80.2,80.0,128134,165
zona_368,"POLYGON ((-12.024391513566757 -76.9264088413817, -12.0166119105863 -76.93100115725204, -12.0166119105863 -76.9401857889927, -12.024391513566757 -76.94477810486303, -12.032171116547213 -76.9401857889927, -12.032171116547213 -76.93100115725204, -12.024391513566757 -76.9264088413817))",15,LIMA,1,LIMA,3,ATE,VITARTE,150103,1501,150103,1,ATE,642828,2020,INEI,17.2,80.2,80.0,341500,1463
zona_368,"POLYGON ((-12.024391513566757 -76.9264088413817, -12.0166119105863 -76.93100115725204, -12.0166119105863 -76.9401857889927, -12.024391513566757 -76.94477810486303, -12.032171116547213 -76.9401857889927, -12.032171116547213 -76.93100115725204, -12.024391513566757 -76.9264088413817))",15,LIMA,1,LIMA,11,EL AGUSTINO,EL AGUSTINO,150111,1501,150111,1,EL AGUSTINO,220858,2020,INEI,16.700000000000003,80.2,80.0,118039,228
zona_368,"POLYGON ((-12.024391513566757 -76.9264088413817, -12.0166119105863 -76.93100115725204, -12.0166119105863 -76.9401857889927, -12.024391513566757 -76.94477810486303, -12.032171116547213 -76.9401857889927, -12.032171116547213 -76.93100115725204, -12.024391513566757 -76.9264088413817))",15,LIMA,1,LIMA,44,SANTA MARIA DE HUACHIPA /1,SANTA MARIA,150144,1501,150144,1,SANTA MARIA,32826,2020,INEI,7.1,80.2,80.0,19566,1873
zona_369,"POLYGON ((-12.032171116547213 -76.91261995642992, -12.024391513566757 -76.91721240516209, -12.024391513566757 -76.92639730262646, -12.032171116547213 -76.93098975135862, -12.039950719527669 -76.92639730262646, -12.039950719527669 -76.91721240516209, -12.032171116547213 -76.91261995642992))",15,LIMA,1,LIMA,3,ATE,VITARTE,150103,1501,150103,1,ATE,642828,2020,INEI,17.2,80.2,80.0,341500,1463
