hexagono_id,hexagono_shape,centroid_lat,centroid_lon
zona_000353,"POLYGON ((-71.52243457616835 -16.792171116547213, -71.5271261871107 -16.784391513566757, -71.53650940899539 -16.784391513566757, -71.54120101993773 -16.792171116547213, -71.53650940899539 -16.79995071952767, -71.5271261871107 -16.79995071952767, -71.52243457616835 -16.792171116547213))",-16.792171116547213,-71.53181779805304
zona_000354,"POLYGON ((-71.50834385956134 -16.784391513566757, -71.51303527832046 -16.7766119105863, -71.52241811583868 -16.7766119105863, -71.5271095345978 -16.784391513566757, -71.52241811583868 -16.792171116547213, -71.51303527832046 -16.792171116547213, -71.50834385956134 -16.784391513566757))",-16.784391513566757,-71.51772669707957
zona_000355,"POLYGON ((-71.4942523742214 -16.792171116547213, -71.49894398516375 -16.784391513566757, -71.50832720704844 -16.784391513566757, -71.51301881799078 -16.792171116547213, -71.50832720704844 -16.79995071952767, -71.49894398516375 -16.79995071952767, -71.4942523742214 -16.792171116547213))",-16.792171116547213,-71.5036355961061
zona_000356,"POLYGON ((-71.48016165761437 -16.784391513566757, -71.4848530763735 -16.7766119105863, -71.49423591389171 -16.7766119105863, -71.49892733265084 -16.784391513566757, -71.49423591389171 -16.792171116547213, -71.4848530763735 -16.792171116547213, -71.48016165761437 -16.784391513566757))",-16.784391513566757,-71.4895444951326
zona_000357,"POLYGON ((-71.46607017227444 -16.792171116547213, -71.47076178321679 -16.784391513566757, -71.48014500510148 -16.784391513566757, -71.48483661604382 -16.792171116547213, -71.48014500510148 -16.79995071952767, -71.47076178321679 -16.79995071952767, -71.46607017227444 -16.792171116547213))",-16.792171116547213,-71.47545339415913
zona_000358,"POLYGON ((-71.45197945566743 -16.784391513566757, -71.45667087442655 -16.7766119105863, -71.46605371194477 -16.7766119105863, -71.47074513070389 -16.784391513566757, -71.46605371194477 -16.792171116547213, -71.45667087442655 -16.792171116547213, -71.45197945566743 -16.784391513566757))",-16.784391513566757,-71.46136229318566
zona_000359,"POLYGON ((-71.43788797032748 -16.792171116547213, -71.44257958126983 -16.784391513566757, -71.45196280315452 -16.784391513566757, -71.45665441409686 -16.792171116547213, -71.45196280315452 -16.79995071952767, -71.44257958126983 -16.79995071952767, -71.43788797032748 -16.792171116547213))",-16.792171116547213,-71.44727119221217
zona_000360,"POLYGON ((-71.42379725372047 -16.784391513566757, -71.42848867247959 -16.7766119105863, -71.4378715099978 -16.7766119105863, -71.44256292875693 -16.784391513566757, -71.4378715099978 -16.792171116547213, -71.42848867247959 -16.792171116547213, -71.42379725372047 -16.784391513566757))",-16.784391513566757,-71.4331800912387
zona_000361,"POLYGON ((-71.40970576838053 -16.792171116547213, -71.41439737932288 -16.784391513566757, -71.42378060120757 -16.784391513566757, -71.42847221214991 -16.792171116547213, -71.42378060120757 -16.79995071952767, -71.41439737932288 -16.79995071952767, -71.40970576838053 -16.792171116547213))",-16.792171116547213,-71.41908899026522
zona_000362,"POLYGON ((-71.3956150517735 -16.784391513566757, -71.40030647053263 -16.7766119105863, -71.40968930805084 -16.7766119105863, -71.41438072680997 -16.784391513566757, -71.40968930805084 -16.792171116547213, -71.40030647053263 -16.792171116547213, -71.3956150517735 -16.784391513566757))",-16.784391513566757,-71.40499788929174
zona_000363,"POLYGON ((-71.38152356643357 -16.792171116547213, -71.38621517737592 -16.784391513566757, -71.3955983992606 -16.784391513566757, -71.40029001020295 -16.792171116547213, -71.3955983992606 -16.79995071952767, -71.38621517737592 -16.79995071952767, -71.38152356643357 -16.792171116547213))",-16.792171116547213,-71.39090678831826
zona_000364,"POLYGON ((-71.36743284982656 -16.784391513566757, -71.37212426858568 -16.7766119105863, -71.3815071061039 -16.7766119105863, -71.38619852486302 -16.784391513566757, -71.3815071061039 -16.792171116547213, -71.37212426858568 -16.792171116547213, -71.36743284982656 -16.784391513566757))",-16.784391513566757,-71.37681568734479
zona_000365,"POLYGON ((-71.35334136448661 -16.792171116547213, -71.35803297542896 -16.784391513566757, -71.36741619731364 -16.784391513566757, -71.37210780825599 -16.792171116547213, -71.36741619731364 -16.79995071952767, -71.35803297542896 -16.79995071952767, -71.35334136448661 -16.792171116547213))",-16.792171116547213,-71.3627245863713
zona_000366,"POLYGON ((-71.3392506478796 -16.784391513566757, -71.34394206663872 -16.7766119105863, -71.35332490415693 -16.7766119105863, -71.35801632291606 -16.784391513566757, -71.35332490415693 -16.792171116547213, -71.34394206663872 -16.792171116547213, -71.3392506478796 -16.784391513566757))",-16.784391513566757,-71.34863348539783
zona_000367,"POLYGON ((-71.32515916253966 -16.792171116547213, -71.32985077348201 -16.784391513566757, -71.3392339953667 -16.784391513566757, -71.34392560630904 -16.792171116547213, -71.3392339953667 -16.79995071952767, -71.32985077348201 -16.79995071952767, -71.32515916253966 -16.792171116547213))",-16.792171116547213,-71.33454238442435
zona_000368,"POLYGON ((-71.31106844593263 -16.784391513566757, -71.31575986469176 -16.7766119105863, -71.32514270220997 -16.7766119105863, -71.3298341209691 -16.784391513566757, -71.32514270220997 -16.792171116547213, -71.31575986469176 -16.792171116547213, -71.31106844593263 -16.784391513566757))",-16.784391513566757,-71.32045128345086
zona_000369,"POLYGON ((-71.2969769605927 -16.792171116547213, -71.30166857153505 -16.784391513566757, -71.31105179341974 -16.784391513566757, -71.31574340436208 -16.792171116547213, -71.31105179341974 -16.79995071952767, -71.30166857153505 -16.79995071952767, -71.2969769605927 -16.792171116547213))",-16.792171116547213,-71.30636018247739
zona_000370,"POLYGON ((-71.28288624398569 -16.784391513566757, -71.28757766274481 -16.7766119105863, -71.29696050026303 -16.7766119105863, -71.30165191902215 -16.784391513566757, -71.29696050026303 -16.792171116547213, -71.28757766274481 -16.792171116547213, -71.28288624398569 -16.784391513566757))",-16.784391513566757,-71.29226908150392
zona_000371,"POLYGON ((-71.26879475864574 -16.792171116547213, -71.27348636958808 -16.784391513566757, -71.28286959147277 -16.784391513566757, -71.28756120241512 -16.792171116547213, -71.28286959147277 -16.79995071952767, -71.27348636958808 -16.79995071952767, -71.26879475864574 -16.792171116547213))",-16.792171116547213,-71.27817798053043
zona_000372,"POLYGON ((-71.25470404203872 -16.784391513566757, -71.25939546079785 -16.7766119105863, -71.26877829831606 -16.7766119105863, -71.27346971707519 -16.784391513566757, -71.26877829831606 -16.792171116547213, -71.25939546079785 -16.792171116547213, -71.25470404203872 -16.784391513566757))",-16.784391513566757,-71.26408687955696
zona_000373,"POLYGON ((-71.24061255669879 -16.792171116547213, -71.24530416764114 -16.784391513566757, -71.25468738952583 -16.784391513566757, -71.25937900046817 -16.792171116547213, -71.25468738952583 -16.79995071952767, -71.24530416764114 -16.79995071952767, -71.24061255669879 -16.792171116547213))",-16.792171116547213,-71.24999577858348
zona_000374,"POLYGON ((-71.22652184009176 -16.784391513566757, -71.23121325885089 -16.7766119105863, -71.2405960963691 -16.7766119105863, -71.24528751512823 -16.784391513566757, -71.2405960963691 -16.792171116547213, -71.23121325885089 -16.792171116547213, -71.22652184009176 -16.784391513566757))",-16.784391513566757,-71.23590467761
zona_000375,"POLYGON ((-71.21243035475183 -16.792171116547213, -71.21712196569418 -16.784391513566757, -71.22650518757887 -16.784391513566757, -71.23119679852121 -16.792171116547213, -71.22650518757887 -16.79995071952767, -71.21712196569418 -16.79995071952767, -71.21243035475183 -16.792171116547213))",-16.792171116547213,-71.22181357663652
zona_000376,"POLYGON ((-71.55061754664378 -16.7766119105863, -71.5553087733219 -16.768832307605845, -71.56469122667811 -16.768832307605845, -71.56938245335623 -16.7766119105863, -71.56469122667811 -16.784391513566757, -71.5553087733219 -16.784391513566757, -71.55061754664378 -16.7766119105863))",-16.7766119105863,-71.56
zona_000377,"POLYGON ((-71.53652682962789 -16.768832307605845, -71.54121786432721 -16.76105270462539, -71.55059993372585 -16.76105270462539, -71.55529096842517 -16.768832307605845, -71.55059993372585 -16.7766119105863, -71.54121786432721 -16.7766119105863, -71.53652682962789 -16.768832307605845))",-16.768832307605845,-71.54590889902653
zona_000378,"POLYGON ((-71.52243534469682 -16.7766119105863, -71.52712657137494 -16.768832307605845, -71.53650902473115 -16.768832307605845, -71.54120025140926 -16.7766119105863, -71.53650902473115 -16.784391513566757, -71.52712657137494 -16.784391513566757, -71.52243534469682 -16.7766119105863))",-16.7766119105863,-71.53181779805304
zona_000379,"POLYGON ((-71.50834462768093 -16.768832307605845, -71.51303566238025 -16.76105270462539, -71.52241773177889 -16.76105270462539, -71.52710876647821 -16.768832307605845, -71.52241773177889 -16.7766119105863, -71.51303566238025 -16.7766119105863, -71.50834462768093 -16.768832307605845))",-16.768832307605845,-71.51772669707957
zona_000380,"POLYGON ((-71.49425314274987 -16.7766119105863, -71.49894436942799 -16.768832307605845, -71.5083268227842 -16.768832307605845, -71.51301804946232 -16.7766119105863, -71.5083268227842 -16.784391513566757, -71.49894436942799 -16.784391513566757, -71.49425314274987 -16.7766119105863))",-16.7766119105863,-71.5036355961061
zona_000381,"POLYGON ((-71.48016242573397 -16.768832307605845, -71.48485346043329 -16.76105270462539, -71.49423552983193 -16.76105270462539, -71.49892656453125 -16.768832307605845, -71.49423552983193 -16.7766119105863, -71.48485346043329 -16.7766119105863, -71.48016242573397 -16.768832307605845))",-16.768832307605845,-71.4895444951326
zona_000382,"POLYGON ((-71.46607094080291 -16.7766119105863, -71.47076216748103 -16.768832307605845, -71.48014462083724 -16.768832307605845, -71.48483584751536 -16.7766119105863, -71.48014462083724 -16.784391513566757, -71.47076216748103 -16.784391513566757, -71.46607094080291 -16.7766119105863))",-16.7766119105863,-71.47545339415913
zona_000383,"POLYGON ((-71.45198022378702 -16.768832307605845, -71.45667125848634 -16.76105270462539, -71.46605332788498 -16.76105270462539, -71.4707443625843 -16.768832307605845, -71.46605332788498 -16.7766119105863, -71.45667125848634 -16.7766119105863, -71.45198022378702 -16.768832307605845))",-16.768832307605845,-71.46136229318566
zona_000384,"POLYGON ((-71.43788873885595 -16.7766119105863, -71.44257996553407 -16.768832307605845, -71.45196241889028 -16.768832307605845, -71.4566536455684 -16.7766119105863, -71.45196241889028 -16.784391513566757, -71.44257996553407 -16.784391513566757, -71.43788873885595 -16.7766119105863))",-16.7766119105863,-71.44727119221217
zona_000385,"POLYGON ((-71.42379802184006 -16.768832307605845, -71.42848905653938 -16.76105270462539, -71.43787112593802 -16.76105270462539, -71.44256216063734 -16.768832307605845, -71.43787112593802 -16.7766119105863, -71.42848905653938 -16.7766119105863, -71.42379802184006 -16.768832307605845))",-16.768832307605845,-71.4331800912387
zona_000386,"POLYGON ((-71.409706536909 -16.7766119105863, -71.41439776358712 -16.768832307605845, -71.42378021694333 -16.768832307605845, -71.42847144362145 -16.7766119105863, -71.42378021694333 -16.784391513566757, -71.41439776358712 -16.784391513566757, -71.409706536909 -16.7766119105863))",-16.7766119105863,-71.41908899026522
zona_000387,"POLYGON ((-71.3956158198931 -16.768832307605845, -71.40030685459242 -16.76105270462539, -71.40968892399106 -16.76105270462539, -71.41437995869038 -16.768832307605845, -71.40968892399106 -16.7766119105863, -71.40030685459242 -16.7766119105863, -71.3956158198931 -16.768832307605845))",-16.768832307605845,-71.40499788929174
zona_000388,"POLYGON ((-71.38152433496204 -16.7766119105863, -71.38621556164016 -16.768832307605845, -71.39559801499637 -16.768832307605845, -71.40028924167449 -16.7766119105863, -71.39559801499637 -16.784391513566757, -71.38621556164016 -16.784391513566757, -71.38152433496204 -16.7766119105863))",-16.7766119105863,-71.39090678831826
zona_000389,"POLYGON ((-71.36743361794615 -16.768832307605845, -71.37212465264547 -16.76105270462539, -71.38150672204411 -16.76105270462539, -71.38619775674343 -16.768832307605845, -71.38150672204411 -16.7766119105863, -71.37212465264547 -16.7766119105863, -71.36743361794615 -16.768832307605845))",-16.768832307605845,-71.37681568734479
zona_000390,"POLYGON ((-71.35334213301508 -16.7766119105863, -71.3580333596932 -16.768832307605845, -71.3674158130494 -16.768832307605845, -71.37210703972752 -16.7766119105863, -71.3674158130494 -16.784391513566757, -71.3580333596932 -16.784391513566757, -71.35334213301508 -16.7766119105863))",-16.7766119105863,-71.3627245863713
zona_000391,"POLYGON ((-71.33925141599919 -16.768832307605845, -71.3439424506985 -16.76105270462539, -71.35332452009715 -16.76105270462539, -71.35801555479647 -16.768832307605845, -71.35332452009715 -16.7766119105863, -71.3439424506985 -16.7766119105863, -71.33925141599919 -16.768832307605845))",-16.768832307605845,-71.34863348539783
zona_000392,"POLYGON ((-71.32515993106813 -16.7766119105863, -71.32985115774625 -16.768832307605845, -71.33923361110246 -16.768832307605845, -71.34392483778058 -16.7766119105863, -71.33923361110246 -16.784391513566757, -71.32985115774625 -16.784391513566757, -71.32515993106813 -16.7766119105863))",-16.7766119105863,-71.33454238442435
zona_000393,"POLYGON ((-71.31106921405222 -16.768832307605845, -71.31576024875154 -16.76105270462539, -71.32514231815018 -16.76105270462539, -71.3298333528495 -16.768832307605845, -71.32514231815018 -16.7766119105863, -71.31576024875154 -16.7766119105863, -71.31106921405222 -16.768832307605845))",-16.768832307605845,-71.32045128345086
zona_000394,"POLYGON ((-71.29697772912117 -16.7766119105863, -71.30166895579929 -16.768832307605845, -71.3110514091555 -16.768832307605845, -71.31574263583362 -16.7766119105863, -71.3110514091555 -16.784391513566757, -71.30166895579929 -16.784391513566757, -71.29697772912117 -16.7766119105863))",-16.7766119105863,-71.30636018247739
zona_000395,"POLYGON ((-71.28288701210528 -16.768832307605845, -71.2875780468046 -16.76105270462539, -71.29696011620324 -16.76105270462539, -71.30165115090256 -16.768832307605845, -71.29696011620324 -16.7766119105863, -71.2875780468046 -16.7766119105863, -71.28288701210528 -16.768832307605845))",-16.768832307605845,-71.29226908150392
zona_000396,"POLYGON ((-71.2687955271742 -16.7766119105863, -71.27348675385232 -16.768832307605845, -71.28286920720853 -16.768832307605845, -71.28756043388665 -16.7766119105863, -71.28286920720853 -16.784391513566757, -71.27348675385232 -16.784391513566757, -71.2687955271742 -16.7766119105863))",-16.7766119105863,-71.27817798053043
zona_000397,"POLYGON ((-71.25470481015832 -16.768832307605845, -71.25939584485764 -16.76105270462539, -71.26877791425628 -16.76105270462539, -71.2734689489556 -16.768832307605845, -71.26877791425628 -16.7766119105863, -71.25939584485764 -16.7766119105863, -71.25470481015832 -16.768832307605845))",-16.768832307605845,-71.26408687955696
zona_000398,"POLYGON ((-71.24061332522726 -16.7766119105863, -71.24530455190538 -16.768832307605845, -71.25468700526159 -16.768832307605845, -71.2593782319397 -16.7766119105863, -71.25468700526159 -16.784391513566757, -71.24530455190538 -16.784391513566757, -71.24061332522726 -16.7766119105863))",-16.7766119105863,-71.24999577858348
zona_000399,"POLYGON ((-71.22652260821135 -16.768832307605845, -71.23121364291067 -16.76105270462539, -71.24059571230931 -16.76105270462539, -71.24528674700863 -16.768832307605845, -71.24059571230931 -16.7766119105863, -71.23121364291067 -16.7766119105863, -71.22652260821135 -16.768832307605845))",-16.768832307605845,-71.23590467761
zona_000400,"POLYGON ((-71.2124311232803 -16.7766119105863, -71.21712234995842 -16.768832307605845, -71.22650480331463 -16.768832307605845, -71.23119602999274 -16.7766119105863, -71.22650480331463 -16.784391513566757, -71.21712234995842 -16.784391513566757, -71.2124311232803 -16.7766119105863))",-16.7766119105863,-71.22181357663652
zona_000401,"POLYGON ((-71.55061831435458 -16.76105270462539, -71.55530915717729 -16.753273101644933, -71.56469084282271 -16.753273101644933, -71.56938168564542 -16.76105270462539, -71.56469084282271 -16.768832307605845, -71.55530915717729 -16.768832307605845, -71.55061831435458 -16.76105270462539))",-16.76105270462539,-71.56
zona_000402,"POLYGON ((-71.53652759692997 -16.753273101644933, -71.54121824797825 -16.745493498664477, -71.5505995500748 -16.745493498664477, -71.55529020112309 -16.753273101644933, -71.5505995500748 -16.76105270462539, -71.54121824797825 -16.76105270462539, -71.53652759692997 -16.753273101644933))",-16.753273101644933,-71.54590889902653
zona_000403,"POLYGON ((-71.52243611240762 -16.76105270462539, -71.52712695523033 -16.753273101644933, -71.53650864087575 -16.753273101644933, -71.54119948369846 -16.76105270462539, -71.53650864087575 -16.768832307605845, -71.52712695523033 -16.768832307605845, -71.52243611240762 -16.76105270462539))",-16.76105270462539,-71.53181779805304
zona_000404,"POLYGON ((-71.50834539498301 -16.753273101644933, -71.51303604603129 -16.745493498664477, -71.52241734812785 -16.745493498664477, -71.52710799917612 -16.753273101644933, -71.52241734812785 -16.76105270462539, -71.51303604603129 -16.76105270462539, -71.50834539498301 -16.753273101644933))",-16.753273101644933,-71.51772669707957
zona_000405,"POLYGON ((-71.49425391046067 -16.76105270462539, -71.49894475328338 -16.753273101644933, -71.5083264389288 -16.753273101644933, -71.51301728175152 -16.76105270462539, -71.5083264389288 -16.768832307605845, -71.49894475328338 -16.768832307605845, -71.49425391046067 -16.76105270462539))",-16.76105270462539,-71.5036355961061
zona_000406,"POLYGON ((-71.48016319303605 -16.753273101644933, -71.48485384408433 -16.745493498664477, -71.49423514618088 -16.745493498664477, -71.49892579722916 -16.753273101644933, -71.49423514618088 -16.76105270462539, -71.48485384408433 -16.76105270462539, -71.48016319303605 -16.753273101644933))",-16.753273101644933,-71.4895444951326
zona_000407,"POLYGON ((-71.46607170851371 -16.76105270462539, -71.47076255133642 -16.753273101644933, -71.48014423698184 -16.753273101644933, -71.48483507980455 -16.76105270462539, -71.48014423698184 -16.768832307605845, -71.47076255133642 -16.768832307605845, -71.46607170851371 -16.76105270462539))",-16.76105270462539,-71.47545339415913
zona_000408,"POLYGON ((-71.4519809910891 -16.753273101644933, -71.45667164213738 -16.745493498664477, -71.46605294423394 -16.745493498664477, -71.47074359528222 -16.753273101644933, -71.46605294423394 -16.76105270462539, -71.45667164213738 -16.76105270462539, -71.4519809910891 -16.753273101644933))",-16.753273101644933,-71.46136229318566
zona_000409,"POLYGON ((-71.43788950656675 -16.76105270462539, -71.44258034938946 -16.753273101644933, -71.45196203503488 -16.753273101644933, -71.4566528778576 -16.76105270462539, -71.45196203503488 -16.768832307605845, -71.44258034938946 -16.768832307605845, -71.43788950656675 -16.76105270462539))",-16.76105270462539,-71.44727119221217
zona_000410,"POLYGON ((-71.42379878914214 -16.753273101644933, -71.42848944019042 -16.745493498664477, -71.43787074228698 -16.745493498664477, -71.44256139333525 -16.753273101644933, -71.43787074228698 -16.76105270462539, -71.42848944019042 -16.76105270462539, -71.42379878914214 -16.753273101644933))",-16.753273101644933,-71.4331800912387
zona_000411,"POLYGON ((-71.4097073046198 -16.76105270462539, -71.41439814744251 -16.753273101644933, -71.42377983308793 -16.753273101644933, -71.42847067591065 -16.76105270462539, -71.42377983308793 -16.768832307605845, -71.41439814744251 -16.768832307605845, -71.4097073046198 -16.76105270462539))",-16.76105270462539,-71.41908899026522
zona_000412,"POLYGON ((-71.39561658719518 -16.753273101644933, -71.40030723824346 -16.745493498664477, -71.40968854034001 -16.745493498664477, -71.41437919138829 -16.753273101644933, -71.40968854034001 -16.76105270462539, -71.40030723824346 -16.76105270462539, -71.39561658719518 -16.753273101644933))",-16.753273101644933,-71.40499788929174
zona_000413,"POLYGON ((-71.38152510267284 -16.76105270462539, -71.38621594549555 -16.753273101644933, -71.39559763114097 -16.753273101644933, -71.40028847396368 -16.76105270462539, -71.39559763114097 -16.768832307605845, -71.38621594549555 -16.768832307605845, -71.38152510267284 -16.76105270462539))",-16.76105270462539,-71.39090678831826
zona_000414,"POLYGON ((-71.36743438524823 -16.753273101644933, -71.37212503629651 -16.745493498664477, -71.38150633839307 -16.745493498664477, -71.38619698944134 -16.753273101644933, -71.38150633839307 -16.76105270462539, -71.37212503629651 -16.76105270462539, -71.36743438524823 -16.753273101644933))",-16.753273101644933,-71.37681568734479
zona_000415,"POLYGON ((-71.35334290072588 -16.76105270462539, -71.35803374354859 -16.753273101644933, -71.36741542919401 -16.753273101644933, -71.37210627201672 -16.76105270462539, -71.36741542919401 -16.768832307605845, -71.35803374354859 -16.768832307605845, -71.35334290072588 -16.76105270462539))",-16.76105270462539,-71.3627245863713
zona_000416,"POLYGON ((-71.33925218330127 -16.753273101644933, -71.34394283434955 -16.745493498664477, -71.3533241364461 -16.745493498664477, -71.35801478749438 -16.753273101644933, -71.3533241364461 -16.76105270462539, -71.34394283434955 -16.76105270462539, -71.33925218330127 -16.753273101644933))",-16.753273101644933,-71.34863348539783
zona_000417,"POLYGON ((-71.32516069877893 -16.76105270462539, -71.32985154160164 -16.753273101644933, -71.33923322724706 -16.753273101644933, -71.34392407006978 -16.76105270462539, -71.33923322724706 -16.768832307605845, -71.32985154160164 -16.768832307605845, -71.32516069877893 -16.76105270462539))",-16.76105270462539,-71.33454238442435
zona_000418,"POLYGON ((-71.31106998135431 -16.753273101644933, -71.31576063240259 -16.745493498664477, -71.32514193449914 -16.745493498664477, -71.32983258554742 -16.753273101644933, -71.32514193449914 -16.76105270462539, -71.31576063240259 -16.76105270462539, -71.31106998135431 -16.753273101644933))",-16.753273101644933,-71.32045128345086
zona_000419,"POLYGON ((-71.29697849683197 -16.76105270462539, -71.30166933965468 -16.753273101644933, -71.3110510253001 -16.753273101644933, -71.31574186812281 -16.76105270462539, -71.3110510253001 -16.768832307605845, -71.30166933965468 -16.768832307605845, -71.29697849683197 -16.76105270462539))",-16.76105270462539,-71.30636018247739
zona_000420,"POLYGON ((-71.28288777940736 -16.753273101644933, -71.28757843045564 -16.745493498664477, -71.2969597325522 -16.745493498664477, -71.30165038360047 -16.753273101644933, -71.2969597325522 -16.76105270462539, -71.28757843045564 -16.76105270462539, -71.28288777940736 -16.753273101644933))",-16.753273101644933,-71.29226908150392
zona_000421,"POLYGON ((-71.26879629488501 -16.76105270462539, -71.27348713770772 -16.753273101644933, -71.28286882335314 -16.753273101644933, -71.28755966617585 -16.76105270462539, -71.28286882335314 -16.768832307605845, -71.27348713770772 -16.768832307605845, -71.26879629488501 -16.76105270462539))",-16.76105270462539,-71.27817798053043
zona_000422,"POLYGON ((-71.2547055774604 -16.753273101644933, -71.25939622850868 -16.745493498664477, -71.26877753060523 -16.745493498664477, -71.27346818165351 -16.753273101644933, -71.26877753060523 -16.76105270462539, -71.25939622850868 -16.76105270462539, -71.2547055774604 -16.753273101644933))",-16.753273101644933,-71.26408687955696
zona_000423,"POLYGON ((-71.24061409293806 -16.76105270462539, -71.24530493576077 -16.753273101644933, -71.2546866214062 -16.753273101644933, -71.2593774642289 -16.76105270462539, -71.2546866214062 -16.768832307605845, -71.24530493576077 -16.768832307605845, -71.24061409293806 -16.76105270462539))",-16.76105270462539,-71.24999577858348
zona_000424,"POLYGON ((-71.22652337551344 -16.753273101644933, -71.23121402656172 -16.745493498664477, -71.24059532865827 -16.745493498664477, -71.24528597970655 -16.753273101644933, -71.24059532865827 -16.76105270462539, -71.23121402656172 -16.76105270462539, -71.22652337551344 -16.753273101644933))",-16.753273101644933,-71.23590467761
zona_000425,"POLYGON ((-71.2124318909911 -16.76105270462539, -71.21712273381381 -16.753273101644933, -71.22650441945923 -16.753273101644933, -71.23119526228194 -16.76105270462539, -71.22650441945923 -16.768832307605845, -71.21712273381381 -16.768832307605845, -71.2124318909911 -16.76105270462539))",-16.76105270462539,-71.22181357663652
zona_000426,"POLYGON ((-71.55061908124802 -16.745493498664473, -71.55530954062401 -16.737713895684017, -71.564690459376 -16.737713895684017, -71.56938091875199 -16.745493498664473, -71.564690459376 -16.75327310164493, -71.55530954062401 -16.75327310164493, -71.55061908124802 -16.745493498664473))",-16.745493498664473,-71.56
zona_000427,"POLYGON ((-71.53652836341486 -16.737713895684017, -71.54121863122069 -16.72993429270356, -71.55059916683237 -16.72993429270356, -71.5552894346382 -16.737713895684017, -71.55059916683237 -16.745493498664473, -71.54121863122069 -16.745493498664473, -71.53652836341486 -16.737713895684017))",-16.737713895684017,-71.54590889902653
zona_000428,"POLYGON ((-71.52243687930105 -16.745493498664473, -71.52712733867705 -16.737713895684017, -71.53650825742903 -16.737713895684017, -71.54119871680503 -16.745493498664473, -71.53650825742903 -16.75327310164493, -71.52712733867705 -16.75327310164493, -71.52243687930105 -16.745493498664473))",-16.745493498664473,-71.53181779805304
zona_000429,"POLYGON ((-71.5083461614679 -16.737713895684017, -71.51303642927373 -16.72993429270356, -71.52241696488541 -16.72993429270356, -71.52710723269124 -16.737713895684017, -71.52241696488541 -16.745493498664473, -71.51303642927373 -16.745493498664473, -71.5083461614679 -16.737713895684017))",-16.737713895684017,-71.51772669707957
zona_000430,"POLYGON ((-71.4942546773541 -16.745493498664473, -71.4989451367301 -16.737713895684017, -71.50832605548209 -16.737713895684017, -71.51301651485808 -16.745493498664473, -71.50832605548209 -16.75327310164493, -71.4989451367301 -16.75327310164493, -71.4942546773541 -16.745493498664473))",-16.745493498664473,-71.5036355961061
zona_000431,"POLYGON ((-71.48016395952094 -16.737713895684017, -71.48485422732676 -16.72993429270356, -71.49423476293845 -16.72993429270356, -71.49892503074427 -16.737713895684017, -71.49423476293845 -16.745493498664473, -71.48485422732676 -16.745493498664473, -71.48016395952094 -16.737713895684017))",-16.737713895684017,-71.4895444951326
zona_000432,"POLYGON ((-71.46607247540715 -16.745493498664473, -71.47076293478314 -16.737713895684017, -71.48014385353513 -16.737713895684017, -71.48483431291112 -16.745493498664473, -71.48014385353513 -16.75327310164493, -71.47076293478314 -16.75327310164493, -71.46607247540715 -16.745493498664473))",-16.745493498664473,-71.47545339415913
zona_000433,"POLYGON ((-71.45198175757399 -16.737713895684017, -71.45667202537982 -16.72993429270356, -71.4660525609915 -16.72993429270356, -71.47074282879733 -16.737713895684017, -71.4660525609915 -16.745493498664473, -71.45667202537982 -16.745493498664473, -71.45198175757399 -16.737713895684017))",-16.737713895684017,-71.46136229318566
zona_000434,"POLYGON ((-71.43789027346018 -16.745493498664473, -71.44258073283618 -16.737713895684017, -71.45196165158816 -16.737713895684017, -71.45665211096416 -16.745493498664473, -71.45196165158816 -16.75327310164493, -71.44258073283618 -16.75327310164493, -71.43789027346018 -16.745493498664473))",-16.745493498664473,-71.44727119221217
zona_000435,"POLYGON ((-71.42379955562703 -16.737713895684017, -71.42848982343286 -16.72993429270356, -71.43787035904454 -16.72993429270356, -71.44256062685037 -16.737713895684017, -71.43787035904454 -16.745493498664473, -71.42848982343286 -16.745493498664473, -71.42379955562703 -16.737713895684017))",-16.737713895684017,-71.4331800912387
zona_000436,"POLYGON ((-71.40970807151324 -16.745493498664473, -71.41439853088923 -16.737713895684017, -71.42377944964122 -16.737713895684017, -71.42846990901721 -16.745493498664473, -71.42377944964122 -16.75327310164493, -71.41439853088923 -16.75327310164493, -71.40970807151324 -16.745493498664473))",-16.745493498664473,-71.41908899026522
zona_000437,"POLYGON ((-71.39561735368007 -16.737713895684017, -71.4003076214859 -16.72993429270356, -71.40968815709758 -16.72993429270356, -71.4143784249034 -16.737713895684017, -71.40968815709758 -16.745493498664473, -71.4003076214859 -16.745493498664473, -71.39561735368007 -16.737713895684017))",-16.737713895684017,-71.40499788929174
zona_000438,"POLYGON ((-71.38152586956627 -16.745493498664473, -71.38621632894227 -16.737713895684017, -71.39559724769425 -16.737713895684017, -71.40028770707025 -16.745493498664473, -71.39559724769425 -16.75327310164493, -71.38621632894227 -16.75327310164493, -71.38152586956627 -16.745493498664473))",-16.745493498664473,-71.39090678831826
zona_000439,"POLYGON ((-71.36743515173312 -16.737713895684017, -71.37212541953895 -16.72993429270356, -71.38150595515063 -16.72993429270356, -71.38619622295646 -16.737713895684017, -71.38150595515063 -16.745493498664473, -71.37212541953895 -16.745493498664473, -71.36743515173312 -16.737713895684017))",-16.737713895684017,-71.37681568734479
